61 0.0000E+00 0.3374E-01 0.2588E-02 0.0000E+00 23.00 0.3272E-05
62 0.0000E+00 0.3040E-01 0.2628E-02 0.0000E+00 25.00 0.0000E+00
63 0.0000E+00 0.3271E-01 0.2699E-02 0.0000E+00 26.00 0.0000E+00
64 0.0000E+00 0.3322E-01 0.2764E-02 0.0000E+00 26.00 0.0000E+00
65 0.0000E+00 0.3557E-01 0.2841E-02 0.0000E+00 24.00 0.0000E+00
66 0.0000E+00 0.3583E-01 0.2924E-02 0.0000E+00 27.00 0.0000E+00
67 0.0000E+00 0.3622E-01 0.3034E-02 0.0000E+00 27.00 0.1491E-05
68 0.0000E+00 0.3455E-01 0.3129E-02 0.0000E+00 29.00 0.8824E-05
69 0.0000E+00 0.3656E-01 0.3215E-02 0.0000E+00 31.00 0.0000E+00
70 0.0000E+00 0.4280E-01 0.3302E-02 0.0000E+00 29.00 0.0000E+00
71 0.0000E+00 0.3946E-01 0.3457E-02 0.0000E+00 35.00 0.0000E+00
72 0.0000E+00 0.3778E-01 0.3572E-02 0.0000E+00 37.00 0.2774E-05
73 0.0000E+00 0.4028E-01 0.3679E-02 0.0000E+00 35.00 0.0000E+00
74 0.0000E+00 0.4230E-01 0.3870E-02 0.0000E+00 39.00 0.0000E+00
75 0.0000E+00 0.4263E-01 0.3982E-02 0.0000E+00 38.00 0.8015E-05
76 0.0000E+00 0.5102E-01 0.4173E-02 0.0000E+00 37.00 0.5270E-05
77 0.0000E+00 0.4659E-01 0.4297E-02 0.0000E+00 47.00 0.0000E+00
78 0.0000E+00 0.5551E-01 0.4585E-02 0.0000E+00 44.00 0.0000E+00
79 0.0000E+00 0.4559E-01 0.4791E-02 0.0000E+00 44.00 0.0000E+00
80 0.0000E+00 0.4651E-01 0.5025E-02 0.0000E+00 49.00 0.0000E+00
81 0.0000E+00 0.4746E-01 0.5239E-02 0.0000E+00 47.00 0.3700E-05
82 0.0000E+00 0.6610E-01 0.5564E-02 0.0000E+00 68.00 0.2442E-05
