1 1 1.0
1 2 2.0
1 3 3.0
1 4 4.0
1 5 5.0
1 6 6.0
1 7 7.0
1 8 8.0
1 9 9.0
1 10 10.0
1 11 11.0
1 12 12.0
1 13 13.0
1 14 14.0
1 15 15.0
1 16 16.0
1 17 17.0
1 18 18.0
1 19 19.0
1 20 20.0
1 21 21.0
1 22 22.0
1 23 23.0
1 24 24.0
1 25 25.0
1 26 26.0
1 27 27.0
1 28 28.0
1 29 29.0
1 30 30.0
1 31 31.0
1 32 32.0
1 33 33.0
1 34 34.0
1 35 35.0
1 36 36.0
1 37 37.0
1 38 38.0
1 39 39.0
1 40 40.0
1 41 41.0
1 42 42.0
1 43 43.0
1 44 44.0
1 45 45.0
1 46 46.0
1 47 47.0
1 48 48.0
1 49 49.0
1 50 50.0
1 51 51.0
1 52 52.0
1 53 53.0
1 54 54.0
1 55 55.0
1 56 56.0
1 57 57.0
1 58 58.0
1 59 59.0
1 60 60.0
1 61 61.0
1 62 62.0
1 63 63.0
1 64 64.0
1 65 65.0
1 66 66.0
1 67 67.0
1 68 68.0
1 69 69.0
1 70 70.0
2 1 0.25
2 2 0.6666666666666666
2 3 1.125
2 4 1.6
2 5 2.0833333333333335
2 6 2.5714285714285716
2 7 3.0625
2 8 3.5555555555555554
2 9 4.05
2 10 4.545454545454546
2 11 5.041666666666667
2 12 5.538461538461538
2 13 6.035714285714286
2 14 6.533333333333333
2 15 7.03125
2 16 7.529411764705882
2 17 8.027777777777779
2 18 8.526315789473685
2 19 9.025
2 20 9.523809523809524
2 21 10.022727272727273
2 22 10.521739130434783
2 23 11.020833333333334
2 24 11.52
2 25 12.01923076923077
2 26 12.518518518518519
2 27 13.017857142857142
2 28 13.517241379310345
2 29 14.016666666666667
2 30 14.516129032258064
2 31 15.015625
2 32 15.515151515151516
2 33 16.014705882352942
2 34 16.514285714285716
2 35 17.01388888888889
2 36 17.513513513513512
2 37 18.013157894736842
2 38 18.512820512820515
2 39 19.0125
2 40 19.51219512195122
2 41 20.011904761904763
2 42 20.511627906976745
2 43 21.011363636363637
2 44 21.511111111111113
2 45 22.01086956521739
2 46 22.51063829787234
2 47 23.010416666666668
2 48 23.510204081632654
2 49 24.01
2 50 24.50980392156863
2 51 25.009615384615383
2 52 25.50943396226415
2 53 26.00925925925926
2 54 26.509090909090908
2 55 27.008928571428573
2 56 27.50877192982456
2 57 28.00862068965517
2 58 28.508474576271187
2 59 29.008333333333333
2 60 29.508196721311474
2 61 30.008064516129032
2 62 30.50793650793651
2 63 31.0078125
2 64 31.50769230769231
2 65 32.00757575757576
2 66 32.507462686567166
2 67 33.00735294117647
2 68 33.507246376811594
2 69 34.00714285714286
2 70 34.50704225352113
3 1 0.06666666666666667
3 2 0.26666666666666666
3 3 0.5294117647058824
3 4 0.8205128205128205
3 5 1.1261261261261262
3 6 1.44
3 7 1.758974358974359
3 8 2.08130081300813
3 9 2.405940594059406
3 10 2.73224043715847
3 11 3.0597701149425287
3 12 3.388235294117647
3 13 3.717428087986464
3 14 4.047197640117994
3 15 4.377431906614786
3 16 4.708045977011494
3 17 5.038974358974359
3 18 5.370165745856354
3 19 5.701579384871156
3 20 6.033182503770739
3 21 6.364948453608247
3 22 6.69685534591195
3 23 7.028885037550548
3 24 7.361022364217252
3 25 7.693254554406696
3 26 8.025570776255709
3 27 8.35796178343949
3 28 8.690419635787807
3 29 9.022937476877544
3 30 9.355509355509355
3 31 9.688130081300814
3 32 10.020795107033639
3 33 10.353500432152117
3 34 10.686242523110387
3 35 11.019018247237213
3 36 11.351824817518247
3 37 11.684659746251441
3 38 12.017520805957075
3 39 12.350405996252343
3 40 12.683313515655964
3 41 13.016241737488198
3 42 13.34918918918919
3 43 13.682154534503526
3 44 14.015136558078316
3 45 14.34813415210203
