62 0.0000E+00 0.2139E-01 0.1534E-02 0.0000E+00 13.00 0.5373
63 0.0000E+00 0.1917E-01 0.1570E-02 0.0000E+00 12.00 0.5718
64 0.0000E+00 0.1956E-01 0.1603E-02 0.0000E+00 12.00 0.6057
65 0.0000E+00 0.2087E-01 0.1643E-02 0.0000E+00 13.00 0.6451
66 0.0000E+00 0.2084E-01 0.1681E-02 0.0000E+00 13.00 0.6837
67 0.0000E+00 0.2063E-01 0.1715E-02 0.0000E+00 13.00 0.7201
68 0.0000E+00 0.2063E-01 0.1795E-02 0.0000E+00 14.00 0.7888
69 0.0000E+00 0.2365E-01 0.1794E-02 0.0000E+00 16.00 0.8043
70 0.0000E+00 0.2173E-01 0.1859E-02 0.0000E+00 15.00 0.8651
71 0.0000E+00 0.2541E-01 0.1912E-02 0.0000E+00 18.00 0.9187
72 0.0000E+00 0.2548E-01 0.1986E-02 0.0000E+00 18.00 0.9878
73 0.0000E+00 0.2728E-01 0.2049E-02 0.0000E+00 19.00 1.051
74 0.0000E+00 0.2606E-01 0.2143E-02 0.0000E+00 19.00 1.139
75 0.0000E+00 0.2853E-01 0.2241E-02 0.0000E+00 21.00 1.231
76 0.0000E+00 0.3406E-01 0.2311E-02 0.0000E+00 25.00 1.304
77 0.0000E+00 0.2911E-01 0.2374E-02 0.0000E+00 22.00 1.373
78 0.0000E+00 0.2847E-01 0.2437E-02 0.0000E+00 22.00 1.445
79 0.0000E+00 0.2722E-01 0.2598E-02 0.0000E+00 21.00 1.593
80 0.0000E+00 0.2890E-01 0.2707E-02 0.0000E+00 23.00 1.704
81 0.0000E+00 0.3709E-01 0.2855E-02 0.0000E+00 30.00 1.849
82 0.0000E+00 0.3156E-01 0.2965E-02 0.0000E+00 25.00 1.966
83 0.0000E+00 0.3251E-01 0.3144E-02 0.0000E+00 26.00 2.142
84 0.0000E+00 0.3522E-01 0.3297E-02 0.0000E+00 29.00 2.300
85 0.0000E+00 0.5969E-01 0.3655E-02 0.0000E+00 50.00 2.634
86 0.0000E+00 0.3754E-01 0.3768E-02 0.0000E+00 32.00 2.766
87 0.0000E+00 0.4727E-01 0.4113E-02 0.0000E+00 41.00 3.103
88 0.0000E+00 0.5087E-01 0.4538E-02 0.0000E+00 44.00 3.515
89 0.0000E+00 0.5084E-01 0.4707E-02 0.0000E+00 45.00 3.709
90 0.0000E+00 0.6055E-01 0.5068E-02 0.0000E+00 54.00 4.080
91 0.0000E+00 0.7880E-01 0.6062E-02 0.0000E+00 71.00 5.032
92 0.0000E+00 0.5792E-01 0.6147E-02 0.0000E+00 53.00 5.171
93 0.0000E+00 0.6689E-01 0.7441E-02 0.0000E+00 62.00 6.433
94 0.0000E+00 0.8063E-01 0.8048E-02 0.0000E+00 75.00 7.077
95 0.0000E+00 0.9106E-01 0.1059E-01 0.0000E+00 86.00 9.575
96 0.0000E+00 0.1585 0.1361E-01 0.0000E+00 152.0 12.57
97 0.0000E+00 0.1589 0.1711E-01 0.0000E+00 154.0 16.10
98 0.0000E+00 0.2205 0.2859E-01 0.0000E+00 216.0 27.53
99 0.0000E+00 0.3578 0.6307E-01 0.0000E+00 354.0 61.96
