0.001 10.0 0.010101010101010102 0.00101010101010101
0.001 20.0 0.020408163265306124 0.0010204081632653062
0.001 30.0 0.030927835051546393 0.0010309278350515464
0.001 40.0 0.04166666666666667 0.0010416666666666667
0.001 50.0 0.052631578947368425 0.0010526315789473684
0.001 60.0 0.06382978723404255 0.0010638297872340426
0.001 70.0 0.07526881720430109 0.001075268817204301
0.001 80.0 0.08695652173913043 0.0010869565217391304
0.001 90.0 0.0989010989010989 0.001098901098901099
0.001 100.0 0.11111111111111112 0.0011111111111111111
0.001 110.0 0.12359550561797752 0.0011235955056179776
0.001 120.0 0.13636363636363635 0.0011363636363636363
0.001 130.0 0.14942528735632185 0.0011494252873563218
0.001 140.0 0.16279069767441862 0.0011627906976744186
0.001 150.0 0.17647058823529413 0.001176470588235294
0.001 160.0 0.1904761904761905 0.0011904761904761906
0.001 170.0 0.20481927710843376 0.0012048192771084338
0.001 180.0 0.2195121951219512 0.0012195121951219512
0.001 190.0 0.2345679012345679 0.0012345679012345679
0.001 200.0 0.25 0.00125
0.001 210.0 0.26582278481012656 0.0012658227848101266
0.001 220.0 0.28205128205128205 0.001282051282051282
0.001 230.0 0.2987012987012987 0.0012987012987012987
0.001 240.0 0.3157894736842105 0.0013157894736842105
0.001 250.0 0.3333333333333333 0.0013333333333333333
0.001 260.0 0.35135135135135137 0.0013513513513513514
0.001 270.0 0.36986301369863017 0.0013698630136986301
0.001 280.0 0.38888888888888895 0.001388888888888889
0.001 290.0 0.4084507042253521 0.0014084507042253522
0.001 300.0 0.4285714285714286 0.0014285714285714286
0.001 310.0 0.44927536231884063 0.0014492753623188406
0.001 320.0 0.4705882352941177 0.0014705882352941176
0.001 330.0 0.4925373134328359 0.0014925373134328358
0.001 340.0 0.5151515151515152 0.0015151515151515152
0.001 349.99999999999994 0.5384615384615384 0.0015384615384615385
0.001 360.0 0.5625 0.0015625
0.001 370.0 0.5873015873015873 0.0015873015873015873
0.001 380.0 0.6129032258064516 0.0016129032258064516
0.001 390.0 0.639344262295082 0.001639344262295082
0.001 400.0 0.6666666666666667 0.0016666666666666668
0.001 409.99999999999994 0.694915254237288 0.001694915254237288
0.001 420.0 0.7241379310344827 0.0017241379310344827
0.001 430.0 0.7543859649122806 0.0017543859649122807
0.001 440.0 0.7857142857142857 0.0017857142857142857
0.001 450.0 0.8181818181818181 0.0018181818181818182
0.001 460.0 0.8518518518518519 0.001851851851851852
0.001 469.99999999999994 0.8867924528301886 0.0018867924528301887
0.001 480.0 0.923076923076923 0.0019230769230769232
0.001 490.0 0.9607843137254901 0.00196078431372549
0.001 500.0 1.0 0.002
0.001 510.0 1.0408163265306123 0.0020408163265306124
0.001 520.0 1.0833333333333335 0.0020833333333333333
0.001 530.0 1.1276595744680853 0.002127659574468085
0.001 540.0 1.173913043478261 0.002173913043478261
0.001 550.0 1.2222222222222225 0.0022222222222222222
0.001 560.0 1.272727272727273 0.0022727272727272726
0.001 569.9999999999999 1.325581395348837 0.0023255813953488367
0.001 580.0 1.3809523809523807 0.002380952380952381
0.001 590.0 1.4390243902439022 0.0024390243902439024
0.001 600.0 1.4999999999999998 0.0025
0.001 610.0 1.564102564102564 0.002564102564102564
0.001 620.0 1.631578947368421 0.002631578947368421
0.001 630.0 1.7027027027027026 0.002702702702702703
0.001 640.0 1.777777777777778 0.002777777777777778
0.001 650.0 1.8571428571428574 0.002857142857142857
0.001 660.0 1.9411764705882355 0.0029411764705882353
0.001 670.0 2.0303030303030307 0.0030303030303030303
0.001 680.0 2.1250000000000004 0.003125
0.001 689.9999999999999 2.2258064516129026 0.003225806451612902
0.001 699.9999999999999 2.333333333333333 0.0033333333333333322
0.001 710.0 2.4482758620689653 0.0034482758620689655
0.001 720.0 2.571428571428571 0.0035714285714285713
0.001 730.0 2.7037037037037033 0.003703703703703704
0.001 740.0 2.846153846153846 0.0038461538461538464
0.001 750.0 3.0 0.004
0.001 760.0 3.166666666666667 0.004166666666666667
0.001 770.0 3.347826086956522 0.004347826086956522
0.001 780.0 3.545454545454546 0.004545454545454545
0.001 790.0 3.7619047619047628 0.004761904761904762
0.001 800.0 4.000000000000001 0.005
0.001 810.0 4.263157894736843 0.005263157894736842
0.001 819.9999999999999 4.5555555555555545 0.005555555555555552
0.001 829.9999999999999 4.882352941176469 0.005882352941176467
0.001 840.0 5.249999999999999 0.00625
0.001 850.0 5.666666666666666 0.006666666666666667
0.001 860.0 6.142857142857142 0.007142857142857143
0.001 870.0 6.692307692307692 0.007692307692307693
0.001 880.0 7.333333333333334 0.008333333333333333
0.001 890.0 8.090909090909092 0.00909090909090909
0.001 900.0 9.000000000000002 0.01
0.001 910.0 10.111111111111114 0.011111111111111112
0.001 920.0 11.500000000000007 0.0125
0.001 930.0 13.285714285714295 0.014285714285714285
0.001 939.9999999999999 15.666666666666652 0.016666666666666635
0.001 949.9999999999999 18.999999999999982 0.019999999999999955
0.001 960.0 23.99999999999998 0.025
0.001 970.0 32.33333333333331 0.03333333333333333
0.001 980.0 48.99999999999996 0.05
0.001 990.0 98.99999999999991 0.1
