15 19 8314 515 0.6194E-01
15 20 8249 332 0.4025E-01
15 21 8353 268 0.3208E-01
15 22 8315 165 0.1984E-01
15 23 8397 120 0.1429E-01
15 24 8393 88 0.1048E-01
15 25 8409 46 0.5470E-02
15 26 8330 20 0.2401E-02
15 27 8308 11 0.1324E-02
15 28 8342 10 0.1199E-02
15 29 8423 3 0.3562E-03
15 30 8313 1 0.1203E-03
16 16 8917 1583 0.1775
16 17 8958 1268 0.1415
16 18 8898 980 0.1101
16 19 8768 706 0.8052E-01
16 20 8831 570 0.6455E-01
16 21 8894 399 0.4486E-01
16 22 8911 292 0.3277E-01
16 23 8974 202 0.2251E-01
16 24 9012 141 0.1565E-01
16 25 8887 83 0.9339E-02
16 26 8895 46 0.5171E-02
16 27 8802 34 0.3863E-02
16 28 8945 15 0.1677E-02
16 29 8986 9 0.1002E-02
16 30 8946 2 0.2236E-03
16 31 8892 3 0.3374E-03
16 32 8931 0 0.0000E+00
17 17 9450 1627 0.1722
17 18 9422 1273 0.1351
17 19 9478 1040 0.1097
17 20 9482 823 0.8680E-01
17 21 9487 634 0.6683E-01
17 22 9521 475 0.4989E-01
17 23 9489 332 0.3499E-01
17 24 9441 231 0.2447E-01
17 25 9402 148 0.1574E-01
17 26 9423 107 0.1136E-01
17 27 9352 59 0.6309E-02
17 28 9411 33 0.3507E-02
17 29 9499 18 0.1895E-02
17 30 9393 9 0.9582E-03
17 31 9443 7 0.7413E-03
17 32 9468 4 0.4225E-03
17 33 9409 2 0.2126E-03
17 34 9469 1 0.1056E-03
18 18 10090 1704 0.1689
18 19 9991 1363 0.1364
18 20 9998 1097 0.1097
18 21 10015 887 0.8857E-01
18 22 9866 612 0.6203E-01
18 23 10089 494 0.4896E-01
18 24 10054 348 0.3461E-01
18 25 10018 235 0.2346E-01
18 26 10071 195 0.1936E-01
18 27 9989 120 0.1201E-01
18 28 9883 57 0.5767E-02
18 29 9846 32 0.3250E-02
18 30 9968 28 0.2809E-02
18 31 9998 19 0.1900E-02
18 32 9966 10 0.1003E-02
18 33 9950 3 0.3015E-03
18 34 10027 2 0.1995E-03
18 35 10047 1 0.9953E-04
18 36 10005 0 0.0000E+00
19 19 10578 1720 0.1626
19 20 10584 1422 0.1344
19 21 10523 1136 0.1080
19 22 10538 883 0.8379E-01
19 23 10650 730 0.6854E-01
19 24 10507 510 0.4854E-01
19 25 10642 414 0.3890E-01
19 26 10622 298 0.2805E-01
19 27 10594 195 0.1841E-01
19 28 10528 112 0.1064E-01
19 29 10648 98 0.9204E-02
19 30 10547 56 0.5310E-02
19 31 10562 36 0.3408E-02
19 32 10502 17 0.1619E-02
19 33 10387 9 0.8665E-03
19 34 10522 3 0.2851E-03
19 35 10557 1 0.9472E-04
19 36 10654 1 0.9386E-04
19 37 10650 0 0.0000E+00
19 38 10592 1 0.9441E-04
20 20 11108 1773 0.1596
20 21 11023 1390 0.1261
20 22 11133 1180 0.1060
20 23 11125 939 0.8440E-01
20 24 11159 754 0.6757E-01
20 25 11122 566 0.5089E-01
20 26 11234 431 0.3837E-01
20 27 11119 295 0.2653E-01
20 28 11150 204 0.1830E-01
20 29 11160 149 0.1335E-01
20 30 11133 100 0.8982E-02
20 31 11171 68 0.6087E-02
20 32 11088 34 0.3066E-02
20 33 11071 18 0.1626E-02
20 34 11166 16 0.1433E-02
20 35 10984 2 0.1821E-03
20 36 11128 6 0.5392E-03
20 37 11196 0 0.0000E+00
20 38 11184 0 0.0000E+00
20 39 11157 1 0.8963E-04
20 40 11069 0 0.0000E+00
21 21 11760 1884 0.1602
21 22 11701 1554 0.1328
21 23 11608 1193 0.1028
21 24 11629 963 0.8281E-01
21 25 11597 725 0.6252E-01
21 26 11689 584 0.4996E-01
21 27 11714 449 0.3833E-01
21 28 11793 327 0.2773E-01
21 29 11684 225 0.1926E-01
21 30 11695 184 0.1573E-01
21 31 11768 105 0.8923E-02
21 32 11604 65 0.5602E-02
21 33 11744 48 0.4087E-02
21 34 11799 30 0.2543E-02
21 35 11744 17 0.1448E-02
21 36 11653 7 0.6007E-03
21 37 11718 9 0.7680E-03
21 38 11656 2 0.1716E-03
21 39 11734 0 0.0000E+00
21 40 11680 0 0.0000E+00
21 41 11692 0 0.0000E+00
21 42 11681 0 0.0000E+00
22 22 12244 1875 0.1531
22 23 12204 1519 0.1245
22 24 12280 1299 0.1058
22 25 12206 1011 0.8283E-01
22 26 12043 698 0.5796E-01
22 27 12158 587 0.4828E-01
22 28 12212 467 0.3824E-01
22 29 12331 381 0.3090E-01
22 30 12226 235 0.1922E-01
22 31 12348 194 0.1571E-01
22 32 12262 128 0.1044E-01
22 33 12217 72 0.5893E-02
22 34 12184 54 0.4432E-02
22 35 12370 35 0.2829E-02
22 36 12342 21 0.1702E-02
22 37 12090 9 0.7444E-03
22 38 12288 5 0.4069E-03
22 39 12235 2 0.1635E-03
22 40 12114 3 0.2476E-03
22 41 12281 0 0.0000E+00
22 42 12296 0 0.0000E+00
22 43 12214 0 0.0000E+00
22 44 12315 0 0.0000E+00
23 23 12725 1868 0.1468
23 24 12723 1585 0.1246
23 25 12701 1292 0.1017
23 26 12821 1092 0.8517E-01
23 27 12645 805 0.6366E-01
23 28 12715 632 0.4971E-01
23 29 12831 524 0.4084E-01
23 30 12912 409 0.3168E-01
23 31 12928 301 0.2328E-01
23 32 12828 198 0.1543E-01
23 33 12748 137 0.1075E-01
23 34 12761 91 0.7131E-02
23 35 12734 71 0.5576E-02
23 36 12737 33 0.2591E-02
23 37 12669 15 0.1184E-02
23 38 12842 8 0.6230E-03
23 39 12832 11 0.8572E-03
23 40 12792 3 0.2345E-03
23 41 12692 1 0.7879E-04
23 42 12830 1 0.7794E-04
23 43 12778 0 0.0000E+00
23 44 12708 0 0.0000E+00
23 45 12874 0 0.0000E+00
23 46 12609 0 0.0000E+00
24 24 13431 1986 0.1479
24 25 13474 1722 0.1278
24 26 13486 1417 0.1051
24 27 13360 1126 0.8428E-01
24 28 13243 836 0.6313E-01
24 29 13391 729 0.5444E-01
24 30 13429 586 0.4364E-01
24 31 13377 416 0.3110E-01
24 32 13278 281 0.2116E-01
24 33 13308 196 0.1473E-01
24 34 13424 163 0.1214E-01
24 35 13418 123 0.9167E-02
24 36 13541 92 0.6794E-02
24 37 13422 48 0.3576E-02
24 38 13272 27 0.2034E-02
24 39 13405 19 0.1417E-02
24 40 13335 6 0.4499E-03
24 41 13340 8 0.5997E-03
24 42 13244 1 0.7551E-04
24 43 13171 0 0.0000E+00
24 44 13448 1 0.7436E-04
24 45 13351 0 0.0000E+00
24 46 13259 0 0.0000E+00
24 47 13347 0 0.0000E+00
24 48 13480 0 0.0000E+00
25 25 14026 2081 0.1484
25 26 13961 1701 0.1218
25 27 13727 1334 0.9718E-01
25 28 13731 1071 0.7800E-01
25 29 13793 921 0.6677E-01
25 30 13910 705 0.5068E-01
25 31 13858 556 0.4012E-01
25 32 13948 454 0.3255E-01
25 33 13758 306 0.2224E-01
25 34 13981 268 0.1917E-01
25 35 13909 164 0.1179E-01
25 36 13787 112 0.8124E-02
25 37 13618 53 0.3892E-02
25 38 13867 44 0.3173E-02
25 39 13894 32 0.2303E-02
25 40 13832 20 0.1446E-02
25 41 13912 11 0.7907E-03
25 42 14000 4 0.2857E-03
25 43 14019 4 0.2853E-03
25 44 13757 1 0.7269E-04
25 45 13878 1 0.7206E-04
25 46 13977 1 0.7155E-04
25 47 13788 0 0.0000E+00
25 48 13834 0 0.0000E+00
25 49 13826 0 0.0000E+00
25 50 13957 0 0.0000E+00
26 26 14387 2026 0.1408
26 27 14368 1681 0.1170
26 28 14331 1359 0.9483E-01
26 29 14261 1089 0.7636E-01
26 30 14402 940 0.6527E-01
26 31 14328 740 0.5165E-01
26 32 14275 516 0.3615E-01
26 33 14558 487 0.3345E-01
26 34 14403 325 0.2256E-01
26 35 14557 265 0.1820E-01
26 36 14486 193 0.1332E-01
26 37 14480 124 0.8564E-02
26 38 14478 96 0.6631E-02
26 39 14482 67 0.4626E-02
26 40 14492 32 0.2208E-02
26 41 14586 25 0.1714E-02
26 42 14366 10 0.6961E-03
26 43 14463 10 0.6914E-03
26 44 14385 3 0.2086E-03
26 45 14534 4 0.2752E-03
26 46 14469 1 0.6911E-04
26 47 14353 0 0.0000E+00
26 48 14518 0 0.0000E+00
26 49 14387 0 0.0000E+00
26 50 14548 0 0.0000E+00
26 51 14383 0 0.0000E+00
26 52 14460 0 0.0000E+00
27 27 15191 2189 0.1441
27 28 14934 1718 0.1150
27 29 14976 1467 0.9796E-01
27 30 15078 1245 0.8257E-01
27 31 15134 1065 0.7037E-01
27 32 14962 773 0.5166E-01
27 33 15037 654 0.4349E-01
27 34 15084 515 0.3414E-01
27 35 14984 363 0.2423E-01
27 36 14920 243 0.1629E-01
27 37 14974 212 0.1416E-01
27 38 15054 145 0.9632E-02
27 39 14923 92 0.6165E-02
27 40 14971 59 0.3941E-02
27 41 15109 46 0.3045E-02
27 42 15124 24 0.1587E-02
27 43 15027 14 0.9317E-03
27 44 15140 10 0.6605E-03
27 45 15155 8 0.5279E-03
27 46 15118 4 0.2646E-03
27 47 15015 1 0.6660E-04
27 48 15085 0 0.0000E+00
27 49 14909 1 0.6707E-04
27 50 14860 0 0.0000E+00
27 51 15027 0 0.0000E+00
27 52 15049 0 0.0000E+00
27 53 15139 0 0.0000E+00
27 54 15112 0 0.0000E+00
28 28 15679 2193 0.1399
28 29 15647 1856 0.1186
28 30 15500 1501 0.9684E-01
28 31 15301 1112 0.7267E-01
28 32 15532 1016 0.6541E-01
28 33 15559 821 0.5277E-01
28 34 15404 636 0.4129E-01
28 35 15540 514 0.3308E-01
28 36 15634 381 0.2437E-01
28 37 15653 279 0.1782E-01
28 38 15451 180 0.1165E-01
28 39 15603 152 0.9742E-02
28 40 15366 77 0.5011E-02
28 41 15702 80 0.5095E-02
28 42 15539 50 0.3218E-02
28 43 15727 40 0.2543E-02
28 44 15629 20 0.1280E-02
28 45 15475 14 0.9047E-03
28 46 15661 7 0.4470E-03
28 47 15804 3 0.1898E-03
28 48 15573 3 0.1926E-03
28 49 15533 1 0.6438E-04
28 50 15378 1 0.6503E-04
28 51 15638 0 0.0000E+00
28 52 15802 0 0.0000E+00
28 53 15523 0 0.0000E+00
28 54 15624 0 0.0000E+00
28 55 15469 0 0.0000E+00
28 56 15362 0 0.0000E+00
29 29 16158 2176 0.1347
29 30 16244 1897 0.1168
29 31 16051 1534 0.9557E-01
29 32 16117 1323 0.8209E-01
29 33 15889 1000 0.6294E-01
29 34 16151 878 0.5436E-01
29 35 16102 678 0.4211E-01
29 36 16121 542 0.3362E-01
29 37 16209 443 0.2733E-01
29 38 16065 300 0.1867E-01
29 39 16037 224 0.1397E-01
29 40 16125 152 0.9426E-02
29 41 16306 118 0.7237E-02
29 42 16172 90 0.5565E-02
29 43 16227 58 0.3574E-02
29 44 16127 34 0.2108E-02
29 45 16154 21 0.1300E-02
29 46 16132 14 0.8678E-03
29 47 16144 9 0.5575E-03
29 48 16255 4 0.2461E-03
29 49 16162 2 0.1237E-03
29 50 16073 0 0.0000E+00
29 51 16121 0 0.0000E+00
29 52 16340 2 0.1224E-03
29 53 16039 0 0.0000E+00
29 54 16023 0 0.0000E+00
29 55 16370 0 0.0000E+00
29 56 16174 0 0.0000E+00
29 57 16103 0 0.0000E+00
29 58 16032 0 0.0000E+00
30 30 16888 2335 0.1383
30 31 16715 1885 0.1128
30 32 16721 1640 0.9808E-01
30 33 16818 1433 0.8521E-01
30 34 16630 1097 0.6597E-01
30 35 16895 960 0.5682E-01
30 36 16595 689 0.4152E-01
30 37 16608 548 0.3300E-01
30 38 16756 462 0.2757E-01
30 39 16748 330 0.1970E-01
30 40 16717 255 0.1525E-01
30 41 16644 167 0.1003E-01
30 42 16661 115 0.6902E-02
30 43 16794 96 0.5716E-02
30 44 16481 38 0.2306E-02
30 45 16758 40 0.2387E-02
30 46 16694 32 0.1917E-02
30 47 16723 11 0.6578E-03
30 48 16512 10 0.6056E-03
30 49 16595 8 0.4821E-03
30 50 16728 8 0.4782E-03
30 51 16810 1 0.5949E-04
30 52 16665 0 0.0000E+00
30 53 16612 0 0.0000E+00
30 54 16732 0 0.0000E+00
30 55 16632 1 0.6013E-04
30 56 16793 0 0.0000E+00
30 57 16694 0 0.0000E+00
30 58 16458 0 0.0000E+00
30 59 16707 0 0.0000E+00
30 60 16820 0 0.0000E+00
31 31 17021 2110 0.1240
31 32 17211 1925 0.1118
31 33 17208 1657 0.9629E-01
31 34 17197 1396 0.8118E-01
31 35 17083 1084 0.6345E-01
31 36 17205 928 0.5394E-01
31 37 17205 737 0.4284E-01
31 38 17147 557 0.3248E-01
31 39 17065 451 0.2643E-01
31 40 17362 343 0.1976E-01
31 41 17196 237 0.1378E-01
31 42 17206 186 0.1081E-01
31 43 17160 121 0.7051E-02
31 44 17141 83 0.4842E-02
31 45 17169 52 0.3029E-02
31 46 17225 44 0.2554E-02
31 47 17245 24 0.1392E-02
31 48 17114 17 0.9933E-03
31 49 17085 8 0.4682E-03
31 50 17339 3 0.1730E-03
31 51 17256 3 0.1739E-03
31 52 17368 4 0.2303E-03
31 53 17127 0 0.0000E+00
31 54 17259 1 0.5794E-04
31 55 17131 0 0.0000E+00
31 56 17326 0 0.0000E+00
31 57 17162 0 0.0000E+00
31 58 17240 0 0.0000E+00
31 59 17132 0 0.0000E+00
31 60 17233 0 0.0000E+00
31 61 17219 0 0.0000E+00
31 62 17173 0 0.0000E+00
32 32 17787 2297 0.1291
32 33 17964 2070 0.1152
32 34 17991 1805 0.1003
32 35 17843 1484 0.8317E-01
32 36 17752 1177 0.6630E-01
32 37 17961 1020 0.5679E-01
32 38 17919 809 0.4515E-01
32 39 17892 634 0.3543E-01
32 40 17691 464 0.2623E-01
32 41 17752 377 0.2124E-01
32 42 17711 254 0.1434E-01
32 43 17821 205 0.1150E-01
32 44 17790 148 0.8319E-02
32 45 17654 94 0.5325E-02
32 46 17656 70 0.3965E-02
32 47 17622 35 0.1986E-02
32 48 17725 26 0.1467E-02
32 49 17620 20 0.1135E-02
32 50 17802 14 0.7864E-03
32 51 17812 10 0.5614E-03
32 52 17777 5 0.2813E-03
32 53 17801 1 0.5618E-04
32 54 17894 3 0.1677E-03
32 55 17890 0 0.0000E+00
32 56 17746 2 0.1127E-03
32 57 17773 0 0.0000E+00
32 58 17762 0 0.0000E+00
32 59 17701 0 0.0000E+00
32 60 17622 0 0.0000E+00
32 61 17978 0 0.0000E+00
32 62 17829 0 0.0000E+00
32 63 17796 0 0.0000E+00
32 64 17798 0 0.0000E+00
33 33 18340 2346 0.1279
33 34 18376 2037 0.1109
33 35 18351 1714 0.9340E-01
33 36 18250 1389 0.7611E-01
33 37 18356 1215 0.6619E-01
33 38 18294 977 0.5341E-01
33 39 18476 826 0.4471E-01
33 40 18292 627 0.3428E-01
33 41 18304 467 0.2551E-01
33 42 18396 378 0.2055E-01
33 43 18326 278 0.1517E-01
33 44 18472 246 0.1332E-01
33 45 18305 154 0.8413E-02
33 46 18117 102 0.5630E-02
33 47 18420 84 0.4560E-02
33 48 18313 48 0.2621E-02
33 49 18372 38 0.2068E-02
33 50 18530 22 0.1187E-02
33 51 18446 16 0.8674E-03
33 52 18263 10 0.5476E-03
33 53 18401 5 0.2717E-03
33 54 18300 4 0.2186E-03
33 55 18269 0 0.0000E+00
33 56 18313 0 0.0000E+00
33 57 18315 0 0.0000E+00
33 58 18438 0 0.0000E+00
33 59 18249 0 0.0000E+00
33 60 18211 0 0.0000E+00
33 61 18258 0 0.0000E+00
33 62 18148 0 0.0000E+00
33 63 18429 0 0.0000E+00
33 64 18345 0 0.0000E+00
33 65 18220 0 0.0000E+00
33 66 18290 0 0.0000E+00
34 34 18690 2239 0.1198
34 35 18808 1998 0.1062
34 36 18564 1560 0.8403E-01
34 37 18923 1504 0.7948E-01
34 38 18805 1186 0.6307E-01
34 39 19096 1121 0.5870E-01
34 40 18935 823 0.4346E-01
34 41 18773 624 0.3324E-01
34 42 18894 541 0.2863E-01
34 43 18932 379 0.2002E-01
34 44 18991 337 0.1775E-01
34 45 19047 253 0.1328E-01
34 46 18817 148 0.7865E-02
34 47 18899 132 0.6984E-02
34 48 18876 74 0.3920E-02
34 49 18853 70 0.3713E-02
34 50 18813 29 0.1541E-02
34 51 18873 25 0.1325E-02
34 52 18775 22 0.1172E-02
34 53 18979 12 0.6323E-03
34 54 18838 8 0.4247E-03
34 55 18830 2 0.1062E-03
34 56 18829 0 0.0000E+00
34 57 18452 0 0.0000E+00
34 58 18951 0 0.0000E+00
34 59 18875 0 0.0000E+00
34 60 18963 1 0.5273E-04
34 61 19024 1 0.5257E-04
34 62 18931 0 0.0000E+00
34 63 18794 0 0.0000E+00
34 64 18861 0 0.0000E+00
34 65 18908 0 0.0000E+00
34 66 18882 0 0.0000E+00
34 67 18905 0 0.0000E+00
34 68 18884 0 0.0000E+00
35 35 19520 2480 0.1270
35 36 19599 2198 0.1121
35 37 19546 1861 0.9521E-01
35 38 19421 1531 0.7883E-01
35 39 19498 1256 0.6442E-01
35 40 19426 1024 0.5271E-01
35 41 19552 925 0.4731E-01
35 42 19576 729 0.3724E-01
35 43 19573 582 0.2973E-01
35 44 19335 395 0.2043E-01
35 45 19470 325 0.1669E-01
35 46 19449 241 0.1239E-01
35 47 19531 204 0.1044E-01
35 48 19562 132 0.6748E-02
35 49 19411 91 0.4688E-02
35 50 19287 60 0.3111E-02
35 51 19427 51 0.2625E-02
35 52 19587 31 0.1583E-02
35 53 19275 19 0.9857E-03
35 54 19365 12 0.6197E-03
35 55 19309 6 0.3107E-03
35 56 19349 5 0.2584E-03
35 57 19509 3 0.1538E-03
35 58 19392 4 0.2063E-03
35 59 19560 1 0.5112E-04
35 60 19560 0 0.0000E+00
35 61 19439 0 0.0000E+00
35 62 19508 0 0.0000E+00
35 63 19499 0 0.0000E+00
35 64 19549 0 0.0000E+00
35 65 19598 0 0.0000E+00
35 66 19478 0 0.0000E+00
35 67 19576 0 0.0000E+00
35 68 19344 0 0.0000E+00
35 69 19375 0 0.0000E+00
35 70 19387 0 0.0000E+00
36 36 19791 2297 0.1161
36 37 20158 2197 0.1090
36 38 19975 1817 0.9096E-01
36 39 20031 1556 0.7768E-01
36 40 19974 1273 0.6373E-01
36 41 20078 1129 0.5623E-01
36 42 20056 901 0.4492E-01
36 43 20017 730 0.3647E-01
36 44 20168 590 0.2925E-01
36 45 19941 428 0.2146E-01
36 46 19968 329 0.1648E-01
36 47 20087 264 0.1314E-01
36 48 20173 198 0.9815E-02
36 49 20007 138 0.6898E-02
36 50 20055 116 0.5784E-02
36 51 19992 68 0.3401E-02
36 52 20036 49 0.2446E-02
36 53 20017 38 0.1898E-02
36 54 20236 19 0.9389E-03
36 55 20022 10 0.4995E-03
36 56 19890 5 0.2514E-03
36 57 19883 4 0.2012E-03
36 58 19944 2 0.1003E-03
36 59 19991 3 0.1501E-03
36 60 19897 0 0.0000E+00
36 61 19956 1 0.5011E-04
36 62 20011 0 0.0000E+00
36 63 20013 0 0.0000E+00
36 64 20185 0 0.0000E+00
36 65 19995 0 0.0000E+00
36 66 20034 0 0.0000E+00
36 67 20129 0 0.0000E+00
36 68 19981 0 0.0000E+00
36 69 19950 0 0.0000E+00
36 70 19971 0 0.0000E+00
36 71 19919 0 0.0000E+00
36 72 20051 0 0.0000E+00
37 37 20706 2545 0.1229
37 38 20573 2177 0.1058
37 39 20618 1897 0.9201E-01
37 40 20460 1551 0.7581E-01
37 41 20574 1334 0.6484E-01
37 42 20414 1040 0.5095E-01
37 43 20642 933 0.4520E-01
37 44 20683 789 0.3815E-01
37 45 20449 569 0.2783E-01
37 46 20435 504 0.2466E-01
37 47 20667 362 0.1752E-01
37 48 20722 335 0.1617E-01
37 49 20603 216 0.1048E-01
37 50 20428 139 0.6804E-02
37 51 20396 100 0.4903E-02
37 52 20393 63 0.3089E-02
37 53 20487 45 0.2197E-02
37 54 20436 36 0.1762E-02
37 55 20422 21 0.1028E-02
37 56 20603 17 0.8251E-03
37 57 20771 15 0.7222E-03
37 58 20503 3 0.1463E-03
37 59 20561 1 0.4864E-04
37 60 20494 2 0.9759E-04
37 61 20613 0 0.0000E+00
37 62 20694 1 0.4832E-04
37 63 20614 0 0.0000E+00
37 64 20642 0 0.0000E+00
37 65 20507 0 0.0000E+00
37 66 20564 0 0.0000E+00
37 67 20583 0 0.0000E+00
37 68 20432 0 0.0000E+00
37 69 20554 0 0.0000E+00
37 70 20392 0 0.0000E+00
37 71 20564 0 0.0000E+00
37 72 20547 0 0.0000E+00
37 73 20654 0 0.0000E+00
37 74 20773 0 0.0000E+00
38 38 21229 2561 0.1206
38 39 21177 2228 0.1052
38 40 21095 1899 0.9002E-01
38 41 21044 1605 0.7627E-01
38 42 21136 1393 0.6591E-01
38 43 21118 1113 0.5270E-01
38 44 21182 986 0.4655E-01
38 45 20968 734 0.3501E-01
38 46 21452 702 0.3272E-01
38 47 21219 497 0.2342E-01
38 48 21038 366 0.1740E-01
38 49 21103 281 0.1332E-01
38 50 20969 205 0.9776E-02
38 51 21272 167 0.7851E-02
38 52 20849 92 0.4413E-02
38 53 21208 76 0.3584E-02
38 54 21024 55 0.2616E-02
38 55 21226 42 0.1979E-02
38 56 20935 26 0.1242E-02
38 57 21022 14 0.6660E-03
38 58 20993 9 0.4287E-03
38 59 21028 9 0.4280E-03
38 60 21125 5 0.2367E-03
38 61 21275 1 0.4700E-04
38 62 21150 0 0.0000E+00
38 63 21152 0 0.0000E+00
38 64 21011 0 0.0000E+00
38 65 20995 0 0.0000E+00
38 66 21274 0 0.0000E+00
38 67 21055 0 0.0000E+00
38 68 21178 0 0.0000E+00
38 69 21098 0 0.0000E+00
38 70 21035 0 0.0000E+00
38 71 21115 0 0.0000E+00
38 72 20976 0 0.0000E+00
38 73 21177 0 0.0000E+00
38 74 21314 0 0.0000E+00
38 75 21050 0 0.0000E+00
38 76 21104 0 0.0000E+00
39 39 21768 2603 0.1196
39 40 21492 2116 0.9846E-01
39 41 21666 1957 0.9033E-01
39 42 21620 1627 0.7525E-01
39 43 21802 1455 0.6674E-01
39 44 21800 1236 0.5670E-01
39 45 21832 1029 0.4713E-01
39 46 21756 777 0.3571E-01
39 47 21516 601 0.2793E-01
39 48 21634 492 0.2274E-01
39 49 21547 404 0.1875E-01
39 50 21663 285 0.1316E-01
39 51 21738 217 0.9983E-02
39 52 21611 165 0.7635E-02
39 53 21457 102 0.4754E-02
39 54 21531 86 0.3994E-02
39 55 21775 64 0.2939E-02
39 56 21709 47 0.2165E-02
39 57 21632 32 0.1479E-02
39 58 21635 22 0.1017E-02
39 59 21449 10 0.4662E-03
39 60 21739 11 0.5060E-03
39 61 21679 5 0.2306E-03
39 62 21731 1 0.4602E-04
39 63 21592 0 0.0000E+00
39 64 21481 1 0.4655E-04
39 65 21806 0 0.0000E+00
39 66 21519 1 0.4647E-04
39 67 21730 0 0.0000E+00
39 68 21566 0 0.0000E+00
39 69 21934 0 0.0000E+00
39 70 21803 0 0.0000E+00
39 71 21629 0 0.0000E+00
39 72 21717 0 0.0000E+00
39 73 21497 0 0.0000E+00
39 74 21741 0 0.0000E+00
39 75 21491 0 0.0000E+00
39 76 21809 0 0.0000E+00
39 77 21651 0 0.0000E+00
39 78 21557 0 0.0000E+00
40 40 22241 2591 0.1165
40 41 22312 2314 0.1037
40 42 22176 2015 0.9086E-01
40 43 22400 1768 0.7893E-01
40 44 22248 1420 0.6383E-01
40 45 22331 1250 0.5598E-01
40 46 22428 1072 0.4780E-01
40 47 22288 833 0.3737E-01
40 48 22305 700 0.3138E-01
40 49 21919 484 0.2208E-01
40 50 22095 396 0.1792E-01
40 51 22211 328 0.1477E-01
40 52 22257 267 0.1200E-01
40 53 22229 155 0.6973E-02
40 54 22183 134 0.6041E-02
