1 23 31 38221 6426 0.1681
1 23 32 38511 5874 0.1525
1 23 33 38438 5041 0.1311
1 23 34 38623 4377 0.1133
1 23 35 38313 3496 0.9125E-01
1 23 36 38773 3159 0.8147E-01
1 23 37 38361 2399 0.6254E-01
1 23 38 38048 1716 0.4510E-01
1 23 39 38620 1523 0.3944E-01
1 23 40 38565 1185 0.3073E-01
1 23 41 38369 867 0.2260E-01
1 23 42 37995 553 0.1455E-01
1 23 43 38374 498 0.1298E-01
1 23 44 38478 396 0.1029E-01
1 23 45 38255 311 0.8130E-02
1 23 46 37965 201 0.5294E-02
1 24 24 40072 14838 0.3703
1 24 25 40105 13765 0.3432
1 24 26 39990 12598 0.3150
1 24 27 39814 11447 0.2875
1 24 28 40398 11030 0.2730
1 24 29 40223 9917 0.2466
1 24 30 40116 8941 0.2229
1 24 31 40120 7997 0.1993
1 24 32 40062 7137 0.1781
1 24 33 40336 6442 0.1597
1 24 34 39934 5288 0.1324
1 24 35 40215 4739 0.1178
1 24 36 40087 4014 0.1001
1 24 37 39929 3216 0.8054E-01
1 24 38 40480 2917 0.7206E-01
1 24 39 39828 2118 0.5318E-01
1 24 40 40251 1873 0.4653E-01
1 24 41 40262 1428 0.3547E-01
1 24 42 40211 1124 0.2795E-01
1 24 43 39971 800 0.2001E-01
1 24 44 40459 705 0.1743E-01
1 24 45 39706 418 0.1053E-01
1 24 46 40226 367 0.9123E-02
1 24 47 40185 301 0.7490E-02
1 24 48 39862 227 0.5695E-02
1 25 25 41937 15601 0.3720
1 25 26 41381 13942 0.3369
1 25 27 41839 13313 0.3182
1 25 28 41810 12298 0.2941
1 25 29 41279 10848 0.2628
1 25 30 41897 10458 0.2496
1 25 31 41778 9474 0.2268
1 25 32 41538 8313 0.2001
1 25 33 41712 7567 0.1814
1 25 34 41952 6934 0.1653
1 25 35 41410 5673 0.1370
1 25 36 41800 5193 0.1242
1 25 37 41450 4181 0.1009
1 25 38 41637 3631 0.8721E-01
1 25 39 41525 3017 0.7266E-01
1 25 40 41572 2483 0.5973E-01
1 25 41 41553 1988 0.4784E-01
1 25 42 41539 1515 0.3647E-01
1 25 43 41569 1202 0.2892E-01
1 25 44 41678 927 0.2224E-01
1 25 45 41688 685 0.1643E-01
1 25 46 41490 553 0.1333E-01
1 25 47 41496 401 0.9664E-02
1 25 48 41703 362 0.8680E-02
1 25 49 41382 235 0.5679E-02
1 25 50 41593 197 0.4736E-02
1 26 26 43577 16111 0.3697
1 26 27 43376 14804 0.3413
1 26 28 43420 13778 0.3173
1 26 29 43270 12689 0.2933
1 26 30 43326 11763 0.2715
1 26 31 43161 10638 0.2465
1 26 32 43381 9904 0.2283
1 26 33 43244 8847 0.2046
1 26 34 43436 8136 0.1873
1 26 35 43765 7554 0.1726
1 26 36 43620 6566 0.1505
1 26 37 43468 5713 0.1314
1 26 38 43658 4995 0.1144
1 26 39 43489 4143 0.9527E-01
1 26 40 43181 3390 0.7851E-01
1 26 41 43186 2760 0.6391E-01
1 26 42 43476 2441 0.5615E-01
1 26 43 42985 1704 0.3964E-01
1 26 44 43009 1367 0.3178E-01
1 26 45 43098 1054 0.2446E-01
1 26 46 43211 855 0.1979E-01
1 26 47 43434 710 0.1635E-01
1 26 48 43265 513 0.1186E-01
1 26 49 43699 450 0.1030E-01
1 26 50 43360 308 0.7103E-02
1 26 51 43389 275 0.6338E-02
1 26 52 43312 206 0.4756E-02
1 27 27 44608 16090 0.3607
1 27 28 45373 15683 0.3456
1 27 29 45102 14378 0.3188
1 27 30 44970 13253 0.2947
1 27 31 45080 12364 0.2743
1 27 32 45046 11404 0.2532
1 27 33 44946 10370 0.2307
1 27 34 44866 9333 0.2080
1 27 35 45232 8768 0.1938
1 27 36 45047 7678 0.1704
1 27 37 44988 6788 0.1509
1 27 38 45406 6300 0.1387
1 27 39 44555 4939 0.1109
1 27 40 44909 4452 0.9913E-01
1 27 41 45067 3828 0.8494E-01
1 27 42 45439 3505 0.7714E-01
1 27 43 45051 2639 0.5858E-01
1 27 44 45129 2185 0.4842E-01
1 27 45 44896 1701 0.3789E-01
1 27 46 44758 1293 0.2889E-01
1 27 47 45129 1098 0.2433E-01
1 27 48 44952 811 0.1804E-01
1 27 49 44760 569 0.1271E-01
1 27 50 44659 415 0.9293E-02
1 27 51 45210 410 0.9069E-02
1 27 52 44765 298 0.6657E-02
1 27 53 44725 238 0.5321E-02
1 27 54 44787 174 0.3885E-02
1 28 28 46057 16446 0.3571
1 28 29 46559 15805 0.3395
1 28 30 47071 15197 0.3229
1 28 31 46565 13734 0.2949
1 28 32 46598 12787 0.2744
1 28 33 46986 12186 0.2594
1 28 34 46924 11149 0.2376
1 28 35 46680 10005 0.2143
1 28 36 46372 8858 0.1910
1 28 37 46693 8236 0.1764
1 28 38 46593 7227 0.1551
1 28 39 46654 6494 0.1392
1 28 40 46494 5559 0.1196
1 28 41 46628 4884 0.1047
1 28 42 45780 3719 0.8124E-01
1 28 43 46795 3654 0.7809E-01
1 28 44 46832 3002 0.6410E-01
1 28 45 47006 2654 0.5646E-01
1 28 46 46484 1937 0.4167E-01
1 28 47 46528 1494 0.3211E-01
1 28 48 46756 1274 0.2725E-01
1 28 49 46656 977 0.2094E-01
1 28 50 46811 780 0.1666E-01
1 28 51 46854 624 0.1332E-01
1 28 52 46837 552 0.1179E-01
1 28 53 46853 385 0.8217E-02
1 28 54 46736 295 0.6312E-02
1 28 55 46962 256 0.5451E-02
1 28 56 46855 216 0.4610E-02
1 29 29 48225 17493 0.3627
1 29 30 48400 16535 0.3416
1 29 31 48528 15557 0.3206
1 29 32 48219 14261 0.2958
1 29 33 48083 13167 0.2738
1 29 34 48465 12526 0.2585
1 29 35 48070 11228 0.2336
1 29 36 47999 10245 0.2134
1 29 37 48364 9639 0.1993
1 29 38 48332 8694 0.1799
1 29 39 48665 8069 0.1658
1 29 40 48504 7073 0.1458
1 29 41 48353 6126 0.1267
1 29 42 48494 5461 0.1126
1 29 43 48661 4846 0.9959E-01
1 29 44 48424 4017 0.8295E-01
1 29 45 48185 3192 0.6624E-01
1 29 46 48012 2630 0.5478E-01
1 29 47 48454 2335 0.4819E-01
1 29 48 48373 1888 0.3903E-01
1 29 49 48317 1456 0.3013E-01
1 29 50 48456 1172 0.2419E-01
1 29 51 48323 892 0.1846E-01
1 29 52 48713 761 0.1562E-01
1 29 53 48358 543 0.1123E-01
1 29 54 48304 448 0.9275E-02
1 29 55 48667 393 0.8075E-02
1 29 56 48442 292 0.6028E-02
1 29 57 48265 220 0.4558E-02
1 29 58 48418 192 0.3965E-02
1 30 30 50486 18590 0.3682
1 30 31 49848 16843 0.3379
1 30 32 49704 15649 0.3148
1 30 33 49921 14861 0.2977
1 30 34 49719 13700 0.2755
1 30 35 50116 13053 0.2605
1 30 36 50031 12039 0.2406
1 30 37 50204 11252 0.2241
1 30 38 50144 10242 0.2043
1 30 39 50211 9390 0.1870
1 30 40 49891 8254 0.1654
1 30 41 49781 7271 0.1461
1 30 42 50042 6620 0.1323
1 30 43 50393 6126 0.1216
1 30 44 49949 5027 0.1006
1 30 45 49916 4352 0.8719E-01
1 30 46 49870 3646 0.7311E-01
1 30 47 50233 3210 0.6390E-01
1 30 48 49825 2500 0.5018E-01
1 30 49 49794 2057 0.4131E-01
1 30 50 50514 1875 0.3712E-01
1 30 51 49843 1318 0.2644E-01
1 30 52 49787 1017 0.2043E-01
1 30 53 49784 801 0.1609E-01
1 30 54 49680 646 0.1300E-01
1 30 55 49674 496 0.9985E-02
1 30 56 50513 510 0.1010E-01
1 30 57 49785 302 0.6066E-02
1 30 58 49967 305 0.6104E-02
1 30 59 50239 265 0.5275E-02
1 30 60 50179 169 0.3368E-02
1 31 31 51827 18847 0.3637
1 31 32 51549 17435 0.3382
1 31 33 51800 16616 0.3208
1 31 34 51459 15281 0.2970
1 31 35 51419 14245 0.2770
1 31 36 51700 13546 0.2620
1 31 37 51800 12648 0.2442
1 31 38 52099 11960 0.2296
1 31 39 51859 10809 0.2084
1 31 40 51646 9725 0.1883
1 31 41 51652 8850 0.1713
1 31 42 51734 7978 0.1542
1 31 43 51451 6954 0.1352
1 31 44 52326 6781 0.1296
1 31 45 51665 5514 0.1067
1 31 46 51644 4767 0.9231E-01
1 31 47 51695 4168 0.8063E-01
1 31 48 51198 3183 0.6217E-01
1 31 49 51709 2989 0.5780E-01
1 31 50 51852 2477 0.4777E-01
1 31 51 51233 1752 0.3420E-01
1 31 52 51553 1521 0.2950E-01
1 31 53 51523 1239 0.2405E-01
1 31 54 51898 960 0.1850E-01
1 31 55 51778 810 0.1564E-01
1 31 56 51510 601 0.1167E-01
1 31 57 51689 487 0.9422E-02
1 31 58 51658 388 0.7511E-02
1 31 59 51671 334 0.6464E-02
1 31 60 51616 264 0.5115E-02
1 31 61 51555 200 0.3879E-02
1 31 62 51659 163 0.3155E-02
1 32 32 53771 19697 0.3663
1 32 33 53123 17917 0.3373
1 32 34 53227 16956 0.3186
1 32 35 53359 16052 0.3008
1 32 36 53221 14936 0.2806
1 32 37 53766 14450 0.2688
1 32 38 53706 13429 0.2500
1 32 39 53149 11977 0.2253
1 32 40 53253 11092 0.2083
1 32 41 53086 10041 0.1891
1 32 42 53594 9568 0.1785
1 32 43 52932 8152 0.1540
1 32 44 53047 7355 0.1387
1 32 45 53517 6921 0.1293
1 32 46 53275 5966 0.1120
1 32 47 53137 5034 0.9474E-01
1 32 48 53277 4508 0.8461E-01
1 32 49 53403 3911 0.7324E-01
1 32 50 53252 3214 0.6035E-01
1 32 51 53207 2621 0.4926E-01
1 32 52 53148 2133 0.4013E-01
1 32 53 53362 1839 0.3446E-01
1 32 54 53678 1617 0.3012E-01
1 32 55 53603 1199 0.2237E-01
1 32 56 53323 966 0.1812E-01
1 32 57 53185 715 0.1344E-01
1 32 58 53031 527 0.9938E-02
1 32 59 53508 493 0.9214E-02
1 32 60 53113 375 0.7060E-02
1 32 61 53551 317 0.5920E-02
1 32 62 53316 278 0.5214E-02
1 32 63 53668 200 0.3727E-02
1 32 64 53396 156 0.2922E-02
1 33 33 55435 20260 0.3655
1 33 34 55188 18865 0.3418
1 33 35 54524 17141 0.3144
1 33 36 54760 16360 0.2988
1 33 37 55095 15686 0.2847
1 33 38 55113 14698 0.2667
1 33 39 54980 13599 0.2473
1 33 40 54972 12634 0.2298
1 33 41 54749 11491 0.2099
1 33 42 55104 10844 0.1968
1 33 43 55265 10057 0.1820
1 33 44 55123 9025 0.1637
1 33 45 54826 7936 0.1447
1 33 46 55232 7404 0.1341
1 33 47 54728 6239 0.1140
1 33 48 54673 5445 0.9959E-01
1 33 49 54852 4828 0.8802E-01
1 33 50 54793 4114 0.7508E-01
1 33 51 54631 3355 0.6141E-01
1 33 52 54629 2828 0.5177E-01
1 33 53 55147 2552 0.4628E-01
1 33 54 55274 2221 0.4018E-01
1 33 55 55252 1755 0.3176E-01
1 33 56 54880 1338 0.2438E-01
1 33 57 55148 1094 0.1984E-01
1 33 58 54872 858 0.1564E-01
1 33 59 55051 685 0.1244E-01
1 33 60 54940 511 0.9301E-02
1 33 61 54626 405 0.7414E-02
1 33 62 54562 335 0.6140E-02
1 33 63 54977 280 0.5093E-02
1 33 64 54395 214 0.3934E-02
1 33 65 55470 218 0.3930E-02
1 33 66 55153 175 0.3173E-02
1 34 34 56438 20146 0.3570
1 34 35 56960 19514 0.3426
1 34 36 56745 18205 0.3208
1 34 37 56697 17194 0.3033
1 34 38 57022 16460 0.2887
1 34 39 56538 15048 0.2662
1 34 40 56494 13996 0.2477
1 34 41 56542 13078 0.2313
1 34 42 56952 12466 0.2189
1 34 43 56797 11413 0.2009
1 34 44 56709 10416 0.1837
1 34 45 56785 9538 0.1680
1 34 46 56431 8414 0.1491
1 34 47 56454 7537 0.1335
1 34 48 56566 6805 0.1203
1 34 49 56663 6090 0.1075
1 34 50 56707 5333 0.9404E-01
1 34 51 56951 4865 0.8542E-01
1 34 52 56732 4038 0.7118E-01
1 34 53 56405 3201 0.5675E-01
1 34 54 56572 2804 0.4957E-01
1 34 55 56573 2271 0.4014E-01
1 34 56 56155 1696 0.3020E-01
1 34 57 57140 1729 0.3026E-01
1 34 58 56746 1313 0.2314E-01
1 34 59 56794 1049 0.1847E-01
1 34 60 56689 842 0.1485E-01
1 34 61 56536 645 0.1141E-01
1 34 62 56572 462 0.8167E-02
1 34 63 56505 406 0.7185E-02
1 34 64 56463 354 0.6270E-02
1 34 65 57038 306 0.5365E-02
1 34 66 56858 252 0.4432E-02
1 34 67 56689 202 0.3563E-02
1 34 68 56675 151 0.2664E-02
1 35 35 58381 20977 0.3593
1 35 36 58525 19967 0.3412
1 35 37 58536 18877 0.3225
1 35 38 58485 17814 0.3046
1 35 39 58336 16710 0.2864
1 35 40 58089 15472 0.2663
1 35 41 58542 14885 0.2543
1 35 42 58431 13814 0.2364
1 35 43 58394 12823 0.2196
1 35 44 58471 11932 0.2041
1 35 45 58167 10711 0.1841
1 35 46 58696 10268 0.1749
1 35 47 58345 9060 0.1553
1 35 48 58140 8070 0.1388
1 35 49 57961 7090 0.1223
1 35 50 58692 6813 0.1161
1 35 51 58163 5698 0.9797E-01
1 35 52 57673 4624 0.8018E-01
1 35 53 58145 4191 0.7208E-01
1 35 54 58160 3661 0.6295E-01
1 35 55 58631 3349 0.5712E-01
1 35 56 58401 2681 0.4591E-01
1 35 57 58373 2238 0.3834E-01
1 35 58 58489 1863 0.3185E-01
1 35 59 58316 1421 0.2437E-01
1 35 60 58783 1272 0.2164E-01
1 35 61 58488 984 0.1682E-01
1 35 62 58154 683 0.1174E-01
1 35 63 58558 675 0.1153E-01
1 35 64 58495 500 0.8548E-02
1 35 65 58209 351 0.6030E-02
1 35 66 57894 295 0.5096E-02
1 35 67 58269 272 0.4668E-02
1 35 68 58273 230 0.3947E-02
1 35 69 58272 186 0.3192E-02
1 35 70 58191 157 0.2698E-02
1 36 36 60403 21929 0.3630
1 36 37 59937 20289 0.3385
1 36 38 59578 18846 0.3163
1 36 39 59939 18178 0.3033
1 36 40 60507 17723 0.2929
1 36 41 60396 16588 0.2747
1 36 42 60040 15251 0.2540
1 36 43 59804 14060 0.2351
1 36 44 60405 13689 0.2266
1 36 45 59535 11940 0.2006
1 36 46 59496 10972 0.1844
1 36 47 60211 10666 0.1771
1 36 48 59913 9501 0.1586
1 36 49 59839 8575 0.1433
1 36 50 59875 7745 0.1294
1 36 51 60372 7293 0.1208
1 36 52 59466 5857 0.9849E-01
1 36 53 59971 5451 0.9089E-01
1 36 54 60151 4854 0.8070E-01
1 36 55 59624 3800 0.6373E-01
1 36 56 60186 3630 0.6031E-01
1 36 57 60322 3092 0.5126E-01
1 36 58 60027 2516 0.4191E-01
1 36 59 59937 2006 0.3347E-01
1 36 60 60329 1709 0.2833E-01
1 36 61 60082 1316 0.2190E-01
1 36 62 60064 1061 0.1766E-01
1 36 63 60004 851 0.1418E-01
1 36 64 59689 641 0.1074E-01
1 36 65 60252 623 0.1034E-01
1 36 66 60144 467 0.7765E-02
1 36 67 59990 454 0.7568E-02
1 36 68 59897 318 0.5309E-02
1 36 69 60174 265 0.4404E-02
1 36 70 60187 261 0.4336E-02
1 36 71 60255 209 0.3469E-02
1 36 72 60476 196 0.3241E-02
1 37 37 61762 22165 0.3589
1 37 38 61920 21135 0.3413
1 37 39 61635 19771 0.3208
1 37 40 61992 19118 0.3084
1 37 41 61615 17743 0.2880
1 37 42 61866 16953 0.2740
1 37 43 61938 16040 0.2590
1 37 44 61779 14908 0.2413
1 37 45 61995 14119 0.2277
1 37 46 61731 12907 0.2091
1 37 47 61572 11870 0.1928
1 37 48 61337 10702 0.1745
1 37 49 61507 9961 0.1619
1 37 50 61622 9123 0.1480
1 37 51 61480 8201 0.1334
1 37 52 61642 7459 0.1210
1 37 53 61523 6608 0.1074
1 37 54 61563 5851 0.9504E-01
1 37 55 61928 5407 0.8731E-01
1 37 56 61432 4334 0.7055E-01
1 37 57 61339 3556 0.5797E-01
1 37 58 61572 3304 0.5366E-01
1 37 59 61389 2606 0.4245E-01
1 37 60 61526 2250 0.3657E-01
1 37 61 61768 1941 0.3142E-01
1 37 62 61593 1494 0.2426E-01
